연번,호선,고유역번호(외부역코드),역명,승하차구분,수송연월,승하차인원수
3860,2,216,잠실(송파구청),하차,Aug-22,144946
3861,2,217,잠실새내,승차,Aug-22,88286
3862,2,217,잠실새내,하차,Aug-22,88644
3863,2,218,종합운동장,승차,Aug-22,35036
3864,2,218,종합운동장,하차,Aug-22,36689
3865,2,219,삼성(무역센터),승차,Aug-22,92714
3866,2,219,삼성(무역센터),하차,Aug-22,85230
3867,2,220,선릉,승차,Aug-22,172949
3868,2,220,선릉,하차,Aug-22,153513
3869,2,221,역삼,승차,Aug-22,115208
3870,2,221,역삼,하차,Aug-22,116659
3871,2,222,강남,승차,Aug-22,121409
3872,2,222,강남,하차,Aug-22,105423
3873,2,223,교대(법원.검찰청),승차,Aug-22,119811
3874,2,223,교대(법원.검찰청),하차,Aug-22,133808
3875,2,224,서초,승차,Aug-22,61714
3876,2,224,서초,하차,Aug-22,61815
3877,2,225,방배,승차,Aug-22,58148
3878,2,225,방배,하차,Aug-22,57418
3879,2,226,사당,승차,Aug-22,148171
3880,2,226,사당,하차,Aug-22,143240
3881,2,227,낙성대(강감찬),승차,Aug-22,83368
3882,2,227,낙성대(강감찬),하차,Aug-22,84995
3883,2,228,서울대입구(관악구청),승차,Aug-22,143392
3884,2,228,서울대입구(관악구청),하차,Aug-22,136777
3885,2,229,봉천,승차,Aug-22,116347
3886,2,229,봉천,하차,Aug-22,117327
3887,2,230,신림,승차,Aug-22,159397
3888,2,230,신림,하차,Aug-22,160206
3889,2,231,신대방,승차,Aug-22,93578
3890,2,231,신대방,하차,Aug-22,96308
3891,2,232,구로디지털단지,승차,Aug-22,131403
3892,2,232,구로디지털단지,하차,Aug-22,132358
3893,2,233,대림(구로구청),승차,Aug-22,94335
3894,2,233,대림(구로구청),하차,Aug-22,97968
3895,2,234,신도림,승차,Aug-22,157674
3896,2,234,신도림,하차,Aug-22,148885
3897,2,235,문래,승차,Aug-22,71759
3898,2,235,문래,하차,Aug-22,71522
3899,2,236,영등포구청,승차,Aug-22,73214
3900,2,236,영등포구청,하차,Aug-22,72869
3901,2,237,당산,승차,Aug-22,43361
3902,2,237,당산,하차,Aug-22,47912
3903,2,238,합정,승차,Aug-22,50537
3904,2,238,합정,하차,Aug-22,50762
3905,2,239,홍대입구,승차,Aug-22,70752
3906,2,239,홍대입구,하차,Aug-22,67659
3907,2,240,신촌,승차,Aug-22,93828
3908,2,240,신촌,하차,Aug-22,93213
3909,2,241,이대,승차,Aug-22,37359
3910,2,241,이대,하차,Aug-22,38892
3911,2,242,아현,승차,Aug-22,51438
3912,2,242,아현,하차,Aug-22,51436
3913,2,243,충정로(경기대입구),승차,Aug-22,37115
3914,2,243,충정로(경기대입구),하차,Aug-22,36824
3915,2,244,용답,승차,Aug-22,14098
3916,2,244,용답,하차,Aug-22,13611
3917,2,245,신답,승차,Aug-22,7692
3918,2,245,신답,하차,Aug-22,8409
3919,2,246,신설동,승차,Aug-22,25110
3920,2,246,신설동,하차,Aug-22,26782
3921,2,247,도림천,승차,Aug-22,6712
3922,2,247,도림천,하차,Aug-22,7363
3923,2,248,양천구청,승차,Aug-22,38045
3924,2,248,양천구청,하차,Aug-22,38580
3925,2,249,신정네거리,승차,Aug-22,55938
3926,2,249,신정네거리,하차,Aug-22,57330
3927,2,250,용두(동대문구청),승차,Aug-22,18874
3928,2,250,용두(동대문구청),하차,Aug-22,19763
3929,3,309,지축,승차,Aug-22,21681
3930,3,309,지축,하차,Aug-22,21053
3931,3,310,구파발,승차,Aug-22,95647
3932,3,310,구파발,하차,Aug-22,93250
3933,3,311,연신내,승차,Aug-22,206724
3934,3,311,연신내,하차,Aug-22,201066
3935,3,312,불광,승차,Aug-22,114017
3936,3,312,불광,하차,Aug-22,125419
3937,3,313,녹번,승차,Aug-22,60821
3938,3,313,녹번,하차,Aug-22,60112
3939,3,314,홍제,승차,Aug-22,112319
3940,3,314,홍제,하차,Aug-22,111200
3941,3,315,무악재,승차,Aug-22,24300
3942,3,315,무악재,하차,Aug-22,26512
3943,3,316,독립문,승차,Aug-22,52374
3944,3,316,독립문,하차,Aug-22,51421
3945,3,317,경복궁(정부서울청사),승차,Aug-22,72979
3946,3,317,경복궁(정부서울청사),하차,Aug-22,73673
3947,3,318,안국,승차,Aug-22,69796
3948,3,318,안국,하차,Aug-22,71597
3949,3,319,종로3가,승차,Aug-22,46320
3950,3,319,종로3가,하차,Aug-22,51422
3951,3,320,을지로3가,승차,Aug-22,39497
3952,3,320,을지로3가,하차,Aug-22,36572
3953,3,322,동대입구,승차,Aug-22,26947
3954,3,322,동대입구,하차,Aug-22,29359
3955,3,323,약수,승차,Aug-22,65166
3956,3,323,약수,하차,Aug-22,61906
3957,3,324,금호,승차,Aug-22,44158
3958,3,324,금호,하차,Aug-22,43697
3959,3,325,옥수,승차,Aug-22,48937
3960,3,325,옥수,하차,Aug-22,49348
3961,3,326,압구정,승차,Aug-22,108251
3962,3,326,압구정,하차,Aug-22,106343
3963,3,327,신사,승차,Aug-22,53650
3964,3,327,신사,하차,Aug-22,52064
3965,3,328,잠원,승차,Aug-22,24970
3966,3,328,잠원,하차,Aug-22,24030
3967,3,329,고속터미널,승차,Aug-22,156335
3968,3,329,고속터미널,하차,Aug-22,149786
3969,3,330,교대(법원.검찰청),승차,Aug-22,55019
3970,3,330,교대(법원.검찰청),하차,Aug-22,34242
3971,3,331,남부터미널(예술의전당),승차,Aug-22,91685
3972,3,331,남부터미널(예술의전당),하차,Aug-22,92055
3973,3,332,양재(서초구청),승차,Aug-22,114441
3974,3,332,양재(서초구청),하차,Aug-22,114993
3975,3,333,매봉,승차,Aug-22,50552
3976,3,333,매봉,하차,Aug-22,47406
3977,3,334,도곡,승차,Aug-22,19626
3978,3,334,도곡,하차,Aug-22,18632
3979,3,335,대치,승차,Aug-22,53786
3980,3,335,대치,하차,Aug-22,51714
3981,3,336,학여울,승차,Aug-22,13982
3982,3,336,학여울,하차,Aug-22,13757
3983,3,337,대청,승차,Aug-22,47083
3984,3,337,대청,하차,Aug-22,45792
3985,3,338,일원,승차,Aug-22,50430
3986,3,338,일원,하차,Aug-22,50087
3987,3,339,수서,승차,Aug-22,78673
3988,3,339,수서,하차,Aug-22,78141
3989,3,340,가락시장,승차,Aug-22,62250
3990,3,340,가락시장,하차,Aug-22,61031
3991,3,341,경찰병원,승차,Aug-22,33921
3992,3,341,경찰병원,하차,Aug-22,34997
3993,3,342,오금,승차,Aug-22,22739
3994,3,342,오금,하차,Aug-22,22324
3995,4,409,당고개,승차,Aug-22,59316
3996,4,409,당고개,하차,Aug-22,58936
3997,4,410,상계,승차,Aug-22,90878
3998,4,410,상계,하차,Aug-22,89645
3999,4,411,노원,승차,Aug-22,68792
4000,4,411,노원,하차,Aug-22,68435
4001,4,412,창동,승차,Aug-22,160363
4002,4,412,창동,하차,Aug-22,167248
4003,4,413,쌍문,승차,Aug-22,128823
4004,4,413,쌍문,하차,Aug-22,127702
4005,4,414,수유(강북구청),승차,Aug-22,144841
4006,4,414,수유(강북구청),하차,Aug-22,146183
4007,4,415,미아(서울사이버대학),승차,Aug-22,86399
4008,4,415,미아(서울사이버대학),하차,Aug-22,87318
4009,4,416,미아사거리,승차,Aug-22,141640
4010,4,416,미아사거리,하차,Aug-22,142664
4011,4,417,길음,승차,Aug-22,93571
4012,4,417,길음,하차,Aug-22,94181
4013,4,418,성신여대입구(돈암),승차,Aug-22,65872
4014,4,418,성신여대입구(돈암),하차,Aug-22,64883
4015,4,419,한성대입구(삼선교),승차,Aug-22,56595
4016,4,419,한성대입구(삼선교),하차,Aug-22,55299
4017,4,420,혜화,승차,Aug-22,97883
4018,4,420,혜화,하차,Aug-22,97828
4019,4,421,동대문,승차,Aug-22,111497
4020,4,421,동대문,하차,Aug-22,107939
4021,4,422,동대문역사문화공원(DDP),승차,Aug-22,43826
4022,4,422,동대문역사문화공원(DDP),하차,Aug-22,38721
4023,4,423,충무로,승차,Aug-22,84746
4024,4,423,충무로,하차,Aug-22,86216
4025,4,424,명동,승차,Aug-22,46510
4026,4,424,명동,하차,Aug-22,47803
4027,4,425,회현(남대문시장),승차,Aug-22,145826
4028,4,425,회현(남대문시장),하차,Aug-22,145925
4029,4,426,서울역,승차,Aug-22,28429
4030,4,426,서울역,하차,Aug-22,34905
4031,4,427,숙대입구(갈월),승차,Aug-22,40478
4032,4,427,숙대입구(갈월),하차,Aug-22,37859
4033,4,428,삼각지,승차,Aug-22,17783
4034,4,428,삼각지,하차,Aug-22,18360
4035,4,429,신용산,승차,Aug-22,38795
4036,4,429,신용산,하차,Aug-22,38942
4037,4,430,이촌(국립중앙박물관),승차,Aug-22,41107
4038,4,430,이촌(국립중앙박물관),하차,Aug-22,43652
4039,4,431,동작(현충원),승차,Aug-22,11066
4040,4,431,동작(현충원),하차,Aug-22,10949
4041,4,432,총신대입구(이수),승차,Aug-22,121680
4042,4,432,총신대입구(이수),하차,Aug-22,128051
4043,4,433,사당,승차,Aug-22,71215
4044,4,433,사당,하차,Aug-22,70772
4045,4,434,남태령,승차,Aug-22,7120
4046,4,434,남태령,하차,Aug-22,6629
4047,5,2511,방화,승차,Aug-22,39276
4048,5,2511,방화,하차,Aug-22,38631
4049,5,2512,개화산,승차,Aug-22,29049
4050,5,2512,개화산,하차,Aug-22,29588
4051,5,2513,김포공항,승차,Aug-22,28826
4052,5,2513,김포공항,하차,Aug-22,31562
4053,5,2514,송정,승차,Aug-22,39687
4054,5,2514,송정,하차,Aug-22,38509
4055,5,2515,마곡,승차,Aug-22,30376
4056,5,2515,마곡,하차,Aug-22,29815
4057,5,2516,발산,승차,Aug-22,71536
4058,5,2516,발산,하차,Aug-22,69342
4059,5,2517,우장산,승차,Aug-22,74320
4060,5,2517,우장산,하차,Aug-22,77440
4061,5,2518,화곡,승차,Aug-22,114986
4062,5,2518,화곡,하차,Aug-22,110761
4063,5,2519,까치산,승차,Aug-22,123326
4064,5,2519,까치산,하차,Aug-22,123669
4065,5,2520,신정(은행정),승차,Aug-22,50397
4066,5,2520,신정(은행정),하차,Aug-22,50191
4067,5,2521,목동,승차,Aug-22,63083
4068,5,2521,목동,하차,Aug-22,63578
4069,5,2522,오목교(목동운동장앞),승차,Aug-22,67062
4070,5,2522,오목교(목동운동장앞),하차,Aug-22,66619
4071,5,2523,양평,승차,Aug-22,22345
4072,5,2523,양평,하차,Aug-22,22352
4073,5,2524,영등포구청,승차,Aug-22,15979
4074,5,2524,영등포구청,하차,Aug-22,15181
4075,5,2525,영등포시장,승차,Aug-22,57226
4076,5,2525,영등포시장,하차,Aug-22,58322
4077,5,2526,신길,승차,Aug-22,8378
4078,5,2526,신길,하차,Aug-22,8685
4079,5,2527,여의도,승차,Aug-22,39534
4080,5,2527,여의도,하차,Aug-22,37243
4081,5,2528,여의나루,승차,Aug-22,22918
4082,5,2528,여의나루,하차,Aug-22,22093
4083,5,2529,마포,승차,Aug-22,49464
4084,5,2529,마포,하차,Aug-22,49312
4085,5,2530,공덕,승차,Aug-22,35073
4086,5,2530,공덕,하차,Aug-22,32518
4087,5,2531,애오개,승차,Aug-22,29088
4088,5,2531,애오개,하차,Aug-22,28311
4089,5,2532,충정로(경기대입구),승차,Aug-22,10865
4090,5,2532,충정로(경기대입구),하차,Aug-22,11426
4091,5,2533,서대문,승차,Aug-22,49848
4092,5,2533,서대문,하차,Aug-22,46259
4093,5,2534,광화문(세종문화회관),승차,Aug-22,76730
4094,5,2534,광화문(세종문화회관),하차,Aug-22,74948
4095,5,2535,종로3가,승차,Aug-22,75949
4096,5,2535,종로3가,하차,Aug-22,78642
4097,5,2536,을지로4가,승차,Aug-22,34254
4098,5,2536,을지로4가,하차,Aug-22,33906
4099,5,2537,동대문역사문화공원(DDP),승차,Aug-22,6510
4100,5,2537,동대문역사문화공원(DDP),하차,Aug-22,7235
4101,5,2538,청구,승차,Aug-22,19984
4102,5,2538,청구,하차,Aug-22,16345
4103,5,2539,신금호,승차,Aug-22,30665
4104,5,2539,신금호,하차,Aug-22,34664
4105,5,2540,행당,승차,Aug-22,40133
4106,5,2540,행당,하차,Aug-22,36403
4107,5,2541,왕십리(성동구청),승차,Aug-22,17997
4108,5,2541,왕십리(성동구청),하차,Aug-22,18392
4109,5,2542,마장,승차,Aug-22,32528
4110,5,2542,마장,하차,Aug-22,31427
4111,5,2543,답십리,승차,Aug-22,63491
4112,5,2543,답십리,하차,Aug-22,61018
4113,5,2544,장한평,승차,Aug-22,71159
4114,5,2544,장한평,하차,Aug-22,72520
4115,5,2545,군자(능동),승차,Aug-22,30131
4116,5,2545,군자(능동),하차,Aug-22,32239
4117,5,2546,아차산(어린이대공원후문),승차,Aug-22,74536
4118,5,2546,아차산(어린이대공원후문),하차,Aug-22,73654
4119,5,2547,광나루(장신대),승차,Aug-22,54480
4120,5,2547,광나루(장신대),하차,Aug-22,51744
4121,5,2548,천호(풍납토성),승차,Aug-22,105913
4122,5,2548,천호(풍납토성),하차,Aug-22,110263
4123,5,2549,강동,승차,Aug-22,88535
4124,5,2549,강동,하차,Aug-22,87491
4125,5,2550,길동,승차,Aug-22,59661
4126,5,2550,길동,하차,Aug-22,61175
4127,5,2551,굽은다리(강동구민회관앞),승차,Aug-22,59930
4128,5,2551,굽은다리(강동구민회관앞),하차,Aug-22,56216
4129,5,2552,명일,승차,Aug-22,55246
4130,5,2552,명일,하차,Aug-22,58526
4131,5,2553,고덕,승차,Aug-22,57445
4132,5,2553,고덕,하차,Aug-22,57384
4133,5,2554,상일동,승차,Aug-22,71466
4134,5,2554,상일동,하차,Aug-22,69511
4135,5,2555,둔촌동,승차,Aug-22,49728
4136,5,2555,둔촌동,하차,Aug-22,50557
4137,5,2556,올림픽공원(한국체대),승차,Aug-22,31977
4138,5,2556,올림픽공원(한국체대),하차,Aug-22,29524
4139,5,2557,방이,승차,Aug-22,37832
4140,5,2557,방이,하차,Aug-22,37716
4141,5,2558,오금,승차,Aug-22,15723
4142,5,2558,오금,하차,Aug-22,15123
4143,5,2559,개롱,승차,Aug-22,38533
4144,5,2559,개롱,하차,Aug-22,40020
4145,5,2560,거여,승차,Aug-22,48867
4146,5,2560,거여,하차,Aug-22,48152
4147,5,2561,마천,승차,Aug-22,42765
4148,5,2561,마천,하차,Aug-22,44698
4149,5,2562,강일,승차,Aug-22,26368
4150,5,2562,강일,하차,Aug-22,26269
4151,5,2563,미사,승차,Aug-22,58799
4152,5,2563,미사,하차,Aug-22,58852
4153,5,2564,하남풍산,승차,Aug-22,20698
4154,5,2564,하남풍산,하차,Aug-22,20617
4155,5,2565,하남시청(덕풍·신장),승차,Aug-22,51109
4156,5,2565,하남시청(덕풍·신장),하차,Aug-22,52494
4157,5,2566,하남검단산,승차,Aug-22,39036
4158,5,2566,하남검단산,하차,Aug-22,38760
4159,6,2611,응암,승차,Aug-22,89849
4160,6,2611,응암,하차,Aug-22,90637
4161,6,2612,역촌,승차,Aug-22,27078
4162,6,2612,역촌,하차,Aug-22,26422
4163,6,2613,불광,승차,Aug-22,34719
4164,6,2613,불광,하차,Aug-22,28499
4165,6,2614,독바위,승차,Aug-22,16102
4166,6,2614,독바위,하차,Aug-22,20221
4167,6,2616,구산,승차,Aug-22,41125
4168,6,2616,구산,하차,Aug-22,44405
4169,6,2617,새절(신사),승차,Aug-22,68461
4170,6,2617,새절(신사),하차,Aug-22,69188
4171,6,2618,증산(명지대앞),승차,Aug-22,55762
4172,6,2618,증산(명지대앞),하차,Aug-22,56535
4173,6,2619,디지털미디어시티,승차,Aug-22,43361
4174,6,2619,디지털미디어시티,하차,Aug-22,44147
4175,6,2620,월드컵경기장(성산),승차,Aug-22,45072
4176,6,2620,월드컵경기장(성산),하차,Aug-22,44051
4177,6,2621,마포구청,승차,Aug-22,57731
4178,6,2621,마포구청,하차,Aug-22,52733
4179,6,2622,망원,승차,Aug-22,63558
4180,6,2622,망원,하차,Aug-22,66153
4181,6,2623,합정,승차,Aug-22,30993
4182,6,2623,합정,하차,Aug-22,29074
4183,6,2624,상수,승차,Aug-22,17160
4184,6,2624,상수,하차,Aug-22,17613
4185,6,2625,광흥창(서강),승차,Aug-22,41477
4186,6,2625,광흥창(서강),하차,Aug-22,41000
4187,6,2626,대흥(서강대앞),승차,Aug-22,38598
4188,6,2626,대흥(서강대앞),하차,Aug-22,38445
4189,6,2627,공덕,승차,Aug-22,58556
4190,6,2627,공덕,하차,Aug-22,55129
4191,6,2628,효창공원앞,승차,Aug-22,28970
4192,6,2628,효창공원앞,하차,Aug-22,26953
4193,6,2629,삼각지,승차,Aug-22,12943
4194,6,2629,삼각지,하차,Aug-22,10432
4195,6,2630,녹사평(용산구청),승차,Aug-22,14203
4196,6,2630,녹사평(용산구청),하차,Aug-22,13685
4197,6,2631,이태원,승차,Aug-22,24428
4198,6,2631,이태원,하차,Aug-22,25198
4199,6,2632,한강진,승차,Aug-22,12105
4200,6,2632,한강진,하차,Aug-22,11709
4201,6,2633,버티고개,승차,Aug-22,11427
4202,6,2633,버티고개,하차,Aug-22,13581
4203,6,2634,약수,승차,Aug-22,18817
4204,6,2634,약수,하차,Aug-22,18175
4205,6,2635,청구,승차,Aug-22,15210
4206,6,2635,청구,하차,Aug-22,17586
4207,6,2636,신당,승차,Aug-22,29567
4208,6,2636,신당,하차,Aug-22,29109
4209,6,2637,동묘앞,승차,Aug-22,50839
4210,6,2637,동묘앞,하차,Aug-22,47742
4211,6,2638,창신,승차,Aug-22,15336
4212,6,2638,창신,하차,Aug-22,14684
4213,6,2639,보문,승차,Aug-22,23444
4214,6,2639,보문,하차,Aug-22,22420
4215,6,2640,안암(고대병원앞),승차,Aug-22,28081
4216,6,2640,안암(고대병원앞),하차,Aug-22,27013
4217,6,2641,고려대(종암),승차,Aug-22,25472
4218,6,2641,고려대(종암),하차,Aug-22,25501
4219,6,2642,월곡(동덕여대),승차,Aug-22,56537
4220,6,2642,월곡(동덕여대),하차,Aug-22,55960
4221,6,2643,상월곡(한국과학기술연구원),승차,Aug-22,31137
4222,6,2643,상월곡(한국과학기술연구원),하차,Aug-22,30376
4223,6,2644,돌곶이,승차,Aug-22,47435
4224,6,2644,돌곶이,하차,Aug-22,46750
4225,6,2645,석계,승차,Aug-22,60449
4226,6,2645,석계,하차,Aug-22,60528
4227,6,2646,태릉입구,승차,Aug-22,23412
4228,6,2646,태릉입구,하차,Aug-22,23513
4229,6,2647,화랑대(서울여대입구),승차,Aug-22,35818
4230,6,2647,화랑대(서울여대입구),하차,Aug-22,32784
4231,6,2648,봉화산(서울의료원),승차,Aug-22,37835
4232,6,2648,봉화산(서울의료원),하차,Aug-22,37900
4233,7,2711,장암,승차,Aug-22,9501
4234,7,2711,장암,하차,Aug-22,7353
4235,7,2712,도봉산,승차,Aug-22,38298
4236,7,2712,도봉산,하차,Aug-22,53352
4237,7,2713,수락산,승차,Aug-22,79738
4238,7,2713,수락산,하차,Aug-22,81580
4239,7,2714,마들,승차,Aug-22,68526
4240,7,2714,마들,하차,Aug-22,67631
4241,7,2715,노원,승차,Aug-22,96594
4242,7,2715,노원,하차,Aug-22,97647
4243,7,2716,중계,승차,Aug-22,62845
4244,7,2716,중계,하차,Aug-22,60939
4245,7,2717,하계,승차,Aug-22,81596
4246,7,2717,하계,하차,Aug-22,80113
4247,7,2718,공릉(서울과학기술대),승차,Aug-22,54171
4248,7,2718,공릉(서울과학기술대),하차,Aug-22,54556
4249,7,2719,태릉입구,승차,Aug-22,33259
4250,7,2719,태릉입구,하차,Aug-22,31885
4251,7,2720,먹골,승차,Aug-22,52211
4252,7,2720,먹골,하차,Aug-22,53087
4253,7,2721,중화,승차,Aug-22,48881
4254,7,2721,중화,하차,Aug-22,49361
4255,7,2722,상봉(시외버스터미널),승차,Aug-22,54482
4256,7,2722,상봉(시외버스터미널),하차,Aug-22,52708
4257,7,2723,면목,승차,Aug-22,75857
4258,7,2723,면목,하차,Aug-22,78576
4259,7,2724,사가정,승차,Aug-22,77618
4260,7,2724,사가정,하차,Aug-22,77357
4261,7,2725,용마산(용마폭포공원),승차,Aug-22,26935
4262,7,2725,용마산(용마폭포공원),하차,Aug-22,29875
4263,7,2726,중곡,승차,Aug-22,46568
4264,7,2726,중곡,하차,Aug-22,46997
4265,7,2727,군자(능동),승차,Aug-22,61725
4266,7,2727,군자(능동),하차,Aug-22,54127
4267,7,2728,어린이대공원(세종대),승차,Aug-22,30609
4268,7,2728,어린이대공원(세종대),하차,Aug-22,30962
4269,7,2729,건대입구,승차,Aug-22,43675
4270,7,2729,건대입구,하차,Aug-22,40487
4271,7,2730,뚝섬유원지,승차,Aug-22,37201
4272,7,2730,뚝섬유원지,하차,Aug-22,37441
4273,7,2731,청담,승차,Aug-22,62528
4274,7,2731,청담,하차,Aug-22,60163
4275,7,2732,강남구청,승차,Aug-22,40369
4276,7,2732,강남구청,하차,Aug-22,41215
4277,7,2733,학동,승차,Aug-22,48326
4278,7,2733,학동,하차,Aug-22,45980
4279,7,2734,논현,승차,Aug-22,35514
4280,7,2734,논현,하차,Aug-22,35244
4281,7,2735,반포,승차,Aug-22,28339
4282,7,2735,반포,하차,Aug-22,27250
4283,7,2736,고속터미널,승차,Aug-22,55353
4284,7,2736,고속터미널,하차,Aug-22,49571
4285,7,2737,내방,승차,Aug-22,56059
